0 0 0 0 0 0 0 0 0.00234400638977056 0 0 0 -0.0669493887109388 0 0 -0.627188427852396 0 0 0 0 0 0 0.0596558296484552 0 -0.7656701997007 -0.000705685355999067 0 0 0 0.112836105501796 0 0 0 0 -0.483543260591432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0166739644954836 0.000986086954148975 0 0 0 0 0 0 0 0 0 -0.294636345584804 0 0.0993938428546127 -0.102493158050737 0 0 0 0 0 0 0 0 -0.206510534403014 0 0 0 0 0 0 0 0 0 0 3.70992697623956 5.12768159364205 0 0 0 0 0 0 0.098617120438254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.269848873740088 0 0 0 0.107983439353129 0 0 0 0.0627030965801949 -0.136972718103107 0 0 0 0 0 0 0.296807969190531 0 0 0 0
0 0 0 0 0 0.0856059252671078 0.333417653930726 0 0 0 3.45989377000732 0 0 0 0 0 0 0 0 0 0 -7.25709488021005 0 2.34157978223761 0 0 0 0 0.261761593932249 0 0 0 0 0 0 0 0 0 0 0 -2.83587614660532 0 -5.7763742357374 0 0 0 0 0 0 0 0 0 0 0 0 0 0.793473840826822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.690782718434577 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.41894624605417 0 0 0 0 0 0
0 0 0 0 0 0 0.00153354063069897 0 0 0 0 0 0 0 -0.0545093020550366 0 0 0 0 0.0401985104294052 0.0325000590740558 0.0554258709484946 0 0 0 0 0 -0.0616063187655069 0 0 -0.0469927925181182 0 0 0 0.111360284796461 0 0 0.833932165624667 0 0 0 0 0 0 0 0 0 0 0 0.00169355750685408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.125923400503657 0.00123735227499497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0167292433939703 0 0 0 -0.0674024425986764 0 -0.0917703062561448 0 0 0 0 0 0 0 0.0421979086935363 0.0346176256490834 0 0 0.00300905487974125 0 0 0 -0.46649819792189 0 0 0 0 0.00748785733769009 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.12832694639549 0.0854616425721178 0 0 0 0 0 0 0 0 0
0 -0.00251707982630216 0 0 0.312042832946988 0.0588444372382697 0 -0.000762599868881489 0 0 0 0 0 0 0 0 0 0 0 -0.266178068835481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.896497792578094 0 0 -0.0738042492998162 0 0 -0.102802542245208 0 0 0 0 0.0642139880053591 0 0.927053723532332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.41271735189356 0 0 0 0 0 0 0 0 0 0 0 -0.112204300174675 0 0 0 0 0 -0.136237734246089 0 0 0 0 0 -0.0949673108373741 0 0 0 0 0 -0.0170028122323232 0 0.327861230030321 0 0 0 0 0 0 0 0 0 0.149739862961311 0 0 0.17957088716812 0 0 0 0 0 0 0 0 0.0420847704481069
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0406762986798421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0477853610198297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30.8369348573047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.26647437458696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12.0157657804123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 520.394657566535 0 0 0 0 0 0 0 3.34984897881017 0 0 0 0 0 0 12.9497531800672 0 0 0 0 0 0 0 -23.0294097822151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -28.40592097464 0 0 0 0 0 0 0 10.287206370291 0 -0.384433218182847 0 0 0 0 0 0 0 0 0 -9.26302981932774 -10.9891693341563 -1.1499776202229 0 0 0 -13.2898325272735 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.93267960589539 0 0 0 0 0 0 0 0 0 2.02157557613321 0 0 0 0 0 0 -21.2168038272568 12.9144905490596 0 0 0 -3.81831621340008 0 0 0 0 20.6797395571581 0 0 0 0 0 0 0 0 0 0.630996831754669 0 0 0 0 0 0 0 -106.396822539651 0 7.50985808651227 0 0 2.18078152807189 34.1243884022867 0 0 0 0.412682703744203 0 0 0 0 0 0 0 0 0 0 1.10110013797045 3.5669580334992 0 12.4856713591778 -6.78596967168591 0 4.04008135843358 0 0
0 0 0 0 0 0 0 0 0 0 0 0.160089119248508 0.437765945664927 0 0 0 0 0 0 -1.71108781252766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.37733589174746 0 0 0 0 0 0 0 0 0 0 0 -0.183967444614185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0555429298319497
