0 0 0 0 0 0 0 0.0305748039570916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.370234280412948 0 0 0 0 1.27957042683015 0.771140445952393 0 0 0 0 0.602225903082124 -0.394916523427555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.499559106764554 0 0 0.0807000936443108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.46388912563736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.845207976847059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.203894830918745 0 0 0 0 0 0 0 0
0 0 0 0 0 0 2.95500426756253 0 0 0 -0.163169887408234 0 0 0 0 0 0 0 0 0 0 -2.82850449997388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.8568808462557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.0842569423285 0 0 -1.76601078088045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3.87179339082211 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.40756958191038 0 0 0 0 0 0 0.621509012517572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.0169430513043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.348764861567164 0 0 0 0 0 0 0 0 0 0 0 0 0.160553545422737 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.092201798755615 0 0 0 0 0 0 0 0 0 0.0373993002070767 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.01027152704476 -0.0336148094233234 0 0.0553294686029071 0 0 0 -0.370701936063247 0 2.5593236973348 0 0 0.0583626780077231 0 0 0 2.91358099848276 0 0 0 0 0 0 -2.17443173489455 -0.348629741223162 0.0147117356542785 0 0 0 0 0 0 0 0 -1.56534252146083 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.817694285334416 0 0 0 0 0 5.28022122353605 0 0.435057829661198 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.97525756052203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3.70046767442537 0 0 0 0 0 0 0 0 0 0 0.895300291785766 -0.315989778882988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0.128013309625207 0 0 0.105462009476115 0 0 0 0.173115633535675 0 0 0 1.42333798025782 0 -0.767472885427684 0 0 0 0 0 0 0 0 0.332459147568985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.195716918113158 0 0 0 0 0 0 0 0 0 0 0.496852336277662 0 0 0 0.269192224817613 0 0.733982624179821 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0149948628146359 0
0 0 0 0 0 0 0 0 0 0 2.07730811462485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.291304698425461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.80270895948814 0 -6.21315450342756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.3378563502433 0 0 1.80580932213744 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 16.1837252889138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.6740964003579 0 0 0 0 0 0 0 26.8083132665134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0188852198968836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 114.119833242579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15.9380447636204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.67596565991783 0 0 0 -0.465681157175154 0 0 0 0 7.20911078391227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.51693461373994 -0.00531329482125023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12.6012230840055 0 0 0 0 0 0 -1.26897018798951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.681782354753966 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 -2.17956744011395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.76960283974278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.64420927127184 0 0
