0.575998
0.565086
0.547100
0.481124
0.556121
0.586397
0.607688
0.525554
0.517417
0.516609
0.566979
0.500000
0.834393
0.602762
0.504078
0.610614
0.525185
0.500000
0.567716
0.561213
0.563355
0.643166
0.565766
0.550503
0.458868
0.520028
0.457948
0.564853
0.683433
0.615617
0.639184
0.589368
0.519372
0.542403
0.580974
0.663996
0.548607
0.624791
0.556102
0.571834
0.522883
0.559714
0.500000
0.614877
0.583800
0.552625
0.418500
0.560318
0.486118
0.664441
0.581800
0.500000
0.659373
0.600008
0.624798
0.530018
0.558528
0.508318
0.615572
0.548677
0.547888
0.554672
0.511745
0.534816
0.562271
0.550040
0.609446
0.612554
0.618691
0.546232
0.586768
0.662054
0.143350
0.432991
0.602781
0.456371
0.428390
0.484236
0.530636
0.500797
0.583383
0.557609
0.627235
0.607419
0.725838
0.473052
0.581920
0.497625
0.642950
0.614688
