0.428080
0.450643
0.384327
0.502524
0.452869
0.445112
0.477218
0.468193
0.461860
0.416561
0.353036
0.456448
0.371438
0.633698
0.446490
0.444451
0.561060
0.486667
0.454551
0.466961
0.462635
0.411997
0.469627
0.414340
0.417935
0.520052
0.376180
0.612046
0.475367
0.516040
0.615638
0.437799
0.511854
0.505224
0.445723
0.384327
0.518078
0.339833
0.389496
0.481250
0.464735
0.463764
0.486152
0.447549
0.453796
0.544499
0.261886
0.473437
0.445914
0.292424
0.399211
0.453212
0.309683
0.481959
0.452220
0.501576
0.454648
0.384906
0.451374
0.442240
0.456531
0.417537
0.449784
0.411888
0.437833
0.509285
0.414153
0.503331
0.463130
0.458446
0.614628
0.442982
0.381283
0.446376
0.479342
0.425457
0.405181
0.493785
0.203827
0.333699
0.477330
0.460882
0.435727
0.487348
0.539405
0.368856
0.368617
0.363730
0.506819
0.442142
0.346651
0.683731
0.419631
